HYBAS_ID,h_flood_prone_terrain,hydrobasins_upstream_area_km2,hydrobasins_local_area_km2,hydrobasins_upstream_to_local_area_ratio,hydrobasins_dist_main,hydrobasins_dist_sink,hydrobasins_order,hydrobasins_pfaf_id,hydrobasins_main_bas,hydrobasins_next_down
4060869520,11.669137447424168,116906.4,14843.4,7.875985286389911,3365.3,3365.3,2,434983,4060009880,4060872680
4060710060,9.681986401743488,16025.3,16025.3,1.0,3370.0,3370.0,2,434969,4060009880,4060738860
4060709860,10.051980830831926,23200.7,23200.7,1.0,3370.0,3370.0,3,434968,4060009880,4060738860
4060828450,11.326010173113296,82950.4,5743.1,14.443488708188955,3724.6,3724.6,2,434985,4060009880,4060869520
4060828460,9.85818156157973,19113.1,19113.1,1.0,3724.6,3724.6,3,434984,4060009880,4060869520
4060837180,9.536603529986198,13856.8,13855.9,1.0000649542794044,3776.5,3776.5,2,434992,4060009880,4060872820
4060837170,12.296495903761103,218926.5,16429.0,13.325613244871873,3776.7,3776.7,1,434993,4060009880,4060872820
4060784200,8.677609912822142,5869.0,5869.0,1.0,3934.8,3934.8,3,434986,4060009880,4060828450
4060784050,11.175213860650056,71339.1,7864.0,9.071604781281792,3934.8,3934.8,2,434987,4060009880,4060828450
4060758990,10.697818538430388,44258.2,44258.2,1.0,4042.1,4042.1,2,434989,4060009880,4060784050
4060758850,9.863592211872872,19216.8,19216.8,1.0,4042.2,4042.2,3,434988,4060009880,4060784050
4060818790,9.409854944840625,12207.1,12207.1,1.0,4121.6,4121.6,2,434994,4060009880,4060837170
4060818780,12.156326574627444,190293.2,86190.4,2.2078236091258425,4121.8,4121.8,1,434995,4060009880,4060837170
4060625570,11.32279953311203,82684.5,34612.5,2.3888624052004332,5308.4,5308.4,1,434997,4060009880,4060818780
4060625430,10.012606496445715,22304.9,22304.9,1.0,5308.4,5308.4,2,434996,4060009880,4060818780
4060642530,9.863009248947378,19205.6,19205.6,1.0,5576.8,5576.8,1,434999,4060009880,4060625570
4060642770,10.342339079661926,31017.5,31017.5,1.0,5576.8,5576.8,2,434998,4060009880,4060625570
4060051560,9.127795369506067,9206.7,9206.7,1.0,3349.5,0.0,2,434990,4060009880,4060872820
